City,Latitude,Longitude,State,Zip_Prefix
sao paulo,-23.55296249070916,-46.472750648767935,SP,8285
sao paulo,-23.552701438253745,-46.624905314184296,SP,3102
sao paulo,-23.552672426596978,-46.75080230114254,SP,5343
sao paulo,-23.55264510214089,-46.682613046771266,SP,5436
sao paulo,-23.552642975301502,-46.55303510713256,SP,3410
sao paulo,-23.552592988343235,-46.64068338732753,SP,1315
sao paulo,-23.55259069386578,-46.6664048798257,SP,1246
sao paulo,-23.552179449622038,-46.652991998615015,SP,1304
sao paulo,-23.552171148979415,-46.72178057448971,SP,5477
sao paulo,-23.552151883432384,-46.63080224715792,SP,1019
sao paulo,-23.552100149323145,-46.4452853997018,SP,8420
sao paulo,-23.551982748542898,-46.48510296003805,SP,3589
sao paulo,-23.551898009694856,-46.55990651762936,SP,3325
sao paulo,-23.551867006376643,-46.573927024842725,SP,3332
sao paulo,-23.551840970021367,-46.58870301887013,SP,3171
sao paulo,-23.551840037191976,-46.65455309547579,SP,1415
sao paulo,-23.551740765191322,-46.749905706907505,SP,5337
sao paulo,-23.55172884179699,-46.54017974355124,SP,3424
sao paulo,-23.55171571357262,-46.54512703052689,SP,3421
sao paulo,-23.551689676483022,-46.620763507256534,SP,3044
sao paulo,-23.551383771856422,-46.75587985206877,SP,5340
sao paulo,-23.551359454065434,-46.64339075477531,SP,1324
sao paulo,-23.55104659172488,-46.49467208228982,SP,3560
sao paulo,-23.551013388568272,-46.44848890729416,SP,8290
sao paulo,-23.550985886202348,-46.54879612822439,SP,3411
sao paulo,-23.550982197616683,-46.58317017138898,SP,3175
sao paulo,-23.550858000000005,-46.745742960038044,SP,5345
sao paulo,-23.550856391462712,-46.67735184892536,SP,1262
sao paulo,-23.550812799901816,-46.65525802969017,SP,1301
sao paulo,-23.550726090484137,-46.60183458396325,SP,3162
sao paulo,-23.550723623891194,-46.622536459849165,SP,3040
sao paulo,-23.550615586733215,-46.59695036081135,SP,3166
sao paulo,-23.550546708580956,-46.59519443311784,SP,3169
sao paulo,-23.55052430835593,-46.63669363835193,SP,1006
sao paulo,-23.550392524842728,-46.637301640717844,SP,1007
sao paulo,-23.550271219805026,-46.641530430203645,SP,1314
sao paulo,-23.550218647763327,-46.631879999999995,SP,1018
sao paulo,-23.55021019790515,-46.55646739716662,SP,3312
sao paulo,-23.550163769283166,-46.654586246675734,SP,8347
sao paulo,-23.550115903139222,-46.63512161420169,SP,1004
sao paulo,-23.55001132944774,-46.64818240521669,SP,1303
sao paulo,-23.549946958624414,-46.56096826617228,SP,3324
sao paulo,-23.549819091869107,-46.63560588995324,SP,1005
sao paulo,-23.549773516504185,-46.64559900666509,SP,1050
sao paulo,-23.549660117981258,-46.57027590146579,SP,3322
sao paulo,-23.549589,-46.718019,SP,5472
sao paulo,-23.549574771856427,-46.56533431986845,SP,3310
sao paulo,-23.54955593311784,-46.715031449910505,SP,5464
sao paulo,-23.54946977906979,-46.655098297939915,SP,1243
sao paulo,-23.54942076602805,-46.55057457132555,SP,3409
sao paulo,-23.549396474951966,-46.479689025048046,SP,3591
sao paulo,-23.549392257460596,-46.593002014745174,SP,3170
sao paulo,-23.549362533441077,-46.538441633360264,SP,3430
sao paulo,-23.549360699694148,-46.65412441687346,SP,1307
sao paulo,-23.54935305107045,-46.58751047155059,SP,3176
sao paulo,-23.54929627477061,-46.516425102833374,SP,3523
sao paulo,-23.54929383842148,-46.752671033440414,SP,5328
sao paulo,-23.54929199999999,-46.633559478233785,SP,1001
sao paulo,-23.549276996393314,-46.52600554010618,SP,3445
sao paulo,-23.549178394396655,-46.51086773397196,SP,3525
sao paulo,-23.54903244546711,-46.63531311226845,SP,1003
sao paulo,-23.548994424086825,-46.68943299861501,SP,5439
sao paulo,-23.548932701915856,-46.693991572710516,SP,5441
sao paulo,-23.548879351376293,-46.705285016100156,SP,5450
sao paulo,-23.548877507357595,-46.51772421495759,SP,3521
sao paulo,-23.548870884964693,-46.53688893891689,SP,3403
sao paulo,-23.548840889809025,-46.523309280598994,SP,3520
sao paulo,-23.548781693029053,-46.65745981155857,SP,1239
sao paulo,-23.548654257285477,-46.69468554149115,SP,5443
sao paulo,-23.548576600323226,-46.62070975812218,SP,3041
sao paulo,-23.548495128772636,-46.633490627676125,SP,1016
sao paulo,-23.54839279655493,-46.659018341392965,SP,1228
sao paulo,-23.54831797807146,-46.63542110199666,SP,1002
sao paulo,-23.54829697085809,-46.40823766403139,SP,8412
sao paulo,-23.548274607140105,-46.590159642813475,SP,3172
sao paulo,-23.548124398452895,-46.71369280353188,SP,5460
sao paulo,-23.548106335564583,-46.67255083804609,SP,1250
sao paulo,-23.547994679987315,-46.5406987209302,SP,3423
sao paulo,-23.547806958346342,-46.63612181853806,SP,1010
sao paulo,-23.547800797391645,-46.7482108097409,SP,5332
sao paulo,-23.547650962519555,-46.643577475157265,SP,1302
sao paulo,-23.547639550320632,-46.63603162315495,SP,1011
sao paulo,-23.547624935339552,-46.6193676519706,SP,3042
sao paulo,-23.54756594892955,-46.66977043395457,SP,1249
sao paulo,-23.54754401527122,-46.52280423241673,SP,3519
sao paulo,-23.547526626983625,-46.655803272693156,SP,1242
sao paulo,-23.547426852068778,-46.49706910491086,SP,3561
sao paulo,-23.547418711350918,-46.48356109478331,SP,3590
sao paulo,-23.547397500000002,-46.69812900000001,SP,5447
sao paulo,-23.547331561197996,-46.50340164155459,SP,3559
sao paulo,-23.547307547319537,-46.66789155107045,SP,1248
sao paulo,-23.547285965837776,-46.56940937552652,SP,3320
sao paulo,-23.547246113476525,-46.70007505753024,SP,5448
sao paulo,-23.54693540437998,-46.63658792659698,SP,1009
sao paulo,-23.546923208436723,-46.6342636964915,SP,1013
sao paulo,-23.546878911449102,-46.59059732445609,SP,3174
sao paulo,-23.54685622412373,-46.7545319612685,SP,5335
sao paulo,-23.54672346932889,-46.57400131986845,SP,3307
sao paulo,-23.546723196779965,-46.51411745697962,SP,3524
sao paulo,-23.546688516792653,-46.517761042327884,SP,3522
sao paulo,-23.5464903075192,-46.69229742991519,SP,5440
sao paulo,-23.54644456287144,-46.60552943574358,SP,3164
sao paulo,-23.546435343326205,-46.63383023397196,SP,1014
sao paulo,-23.546317033585304,-46.56884297253152,SP,3309
sao paulo,-23.546273112412678,-46.64122516971552,SP,1047
sao paulo,-23.546081127035535,-46.64482029837157,SP,1046
sao paulo,-23.546051077990654,-46.595275014570944,SP,3163
sao paulo,-23.54601532944774,-46.649001960038035,SP,1221
sao paulo,-23.545782460730543,-46.68119826089217,SP,1255
sao paulo,-23.545751050233726,-46.64132693574358,SP,1044
sao paulo,-23.545741270669254,-46.5926468408794,SP,3303
sao paulo,-23.54562128115268,-46.63929204800168,SP,1037
sao paulo,-23.545424387708618,-46.704797736955314,SP,5449
sao paulo,-23.54530659310986,-46.636994571065735,SP,1049
sao paulo,-23.54516769470249,-46.632248679583284,SP,1021
sao paulo,-23.545072173466437,-46.68438057799065,SP,1257
sao paulo,-23.54499336358131,-46.65968022344037,SP,1244
sao paulo,-23.544993101304172,-46.685597180824026,SP,1258
sao paulo,-23.544986605055076,-46.63345367485142,SP,1022
sao paulo,-23.54489718096826,-46.57777159631251,SP,3304
sao paulo,-23.544892466558927,-46.505663224536896,SP,3558
sao paulo,-23.544873598101518,-46.64030309449483,SP,1042
sao paulo,-23.544826346129778,-46.63086956396899,SP,1015
sao paulo,-23.544749472387302,-46.57186015127811,SP,3323
sao paulo,-23.54474037884475,-46.50724960338165,SP,3535
sao paulo,-23.544722252293813,-46.75024713613023,SP,5331
sao paulo,-23.54469736886143,-46.75702036317728,SP,5327
sao paulo,-23.544649152374614,-46.745235162502155,SP,5333
sao paulo,-23.54464014210284,-46.622325526083486,SP,3003
sao paulo,-23.544611507905852,-46.541079775463096,SP,3441
sao paulo,-23.544515233192364,-46.54270610151011,SP,3420
sao paulo,-23.5445072830214,-46.52958694024806,SP,3527
sao paulo,-23.54446292977097,-46.56591579892085,SP,3318
sao paulo,-23.54443007216227,-46.58891612683939,SP,3302
sao paulo,-23.5443921648681,-46.63949930627844,SP,1041
sao paulo,-23.544362536211032,-46.52207099999998,SP,3518
sao paulo,-23.544317693577312,-46.66982279920932,SP,1237
sao paulo,-23.54425493154535,-46.634639135589296,SP,1008
sao paulo,-23.544238839886454,-46.693844660113534,SP,5437
sao paulo,-23.544198451270827,-46.71684316736806,SP,5467
sao paulo,-23.54417630114256,-46.73971195420968,SP,5348
sao paulo,-23.544101999999945,-46.710331999999966,SP,5454
sao paulo,-23.54403992977097,-46.57201779892085,SP,3316
sao paulo,-23.5440169000808,-46.70861600652086,SP,5453
sao paulo,-23.54395567110051,-46.72276895697962,SP,5461
sao paulo,-23.54392091701769,-46.54868785567547,SP,3440
sao paulo,-23.543870857060433,-46.55735807729814,SP,3319
sao paulo,-23.54378694284137,-46.65861209437926,SP,1240
sao paulo,-23.54377251788917,-46.6482729970858,SP,1223
sao paulo,-23.543769055769133,-46.63427784085132,SP,1029
sao paulo,-23.543644263950572,-46.50568005675459,SP,3557
sao paulo,-23.543609175688143,-46.757799921461086,SP,5326
sao paulo,-23.543608767413026,-46.61616958367479,SP,3046
sao paulo,-23.54354994809283,-46.55013560866177,SP,3407
sao paulo,-23.54341626908212,-46.70487563352314,SP,5451
sao paulo,-23.543390053840405,-46.596673409515866,SP,3055
sao paulo,-23.543369802772908,-46.73227360417187,SP,5319
sao paulo,-23.54335652677597,-46.683946373016354,SP,1259
sao paulo,-23.543333790726543,-46.71565629641071,SP,5458
sao paulo,-23.54331467943905,-46.52124670344508,SP,3533
sao paulo,-23.54330213849616,-46.58282993158863,SP,3301
sao paulo,-23.543294842250162,-46.63074319149357,SP,2290
sao paulo,-23.543248169859762,-46.48879160352587,SP,3567
sao paulo,-23.54320796973291,-46.680244701079125,SP,1253
sao paulo,-23.543135968636395,-46.62371555453289,SP,3006
sao paulo,-23.54310790980433,-46.62647566250217,SP,3005
sao paulo,-23.543057608661762,-46.5278614730798,SP,3517
sao paulo,-23.542799406053412,-46.595165217323526,SP,3059
sao paulo,-23.542798499999993,-46.577862,SP,5279
sao paulo,-23.542757999999992,-46.64547398167813,SP,1220
sao paulo,-23.542720878988977,-46.53640828795658,SP,3443
sao paulo,-23.54268733028447,-46.59453248320733,SP,3062
sao paulo,-23.542679676299098,-46.63819683884986,SP,1038
sao paulo,-23.542602956979636,-46.630942836257084,SP,1023
sao paulo,-23.542577727451086,-46.59338016847479,SP,3057
sao paulo,-23.542500729672774,-46.57631077214489,SP,3306
sao paulo,-23.542494673610676,-46.6135781755439,SP,3050
sao paulo,-23.542472456986356,-46.6170674741918,SP,3004
sao paulo,-23.542391627195926,-46.63770927785183,SP,1034
sao paulo,-23.542331866783954,-46.62082801082003,SP,3008
sao paulo,-23.542174110190974,-46.755927277684805,SP,5324
sao paulo,-23.54216297362805,-46.5453069410237,SP,3406
sao paulo,-23.542096500000007,-46.55617199999999,SP,3401
sao paulo,-23.542061405505155,-46.39838470191586,SP,8451
sao paulo,-23.54195269441404,-46.65931762155928,SP,1238
sao paulo,-23.541941545934563,-46.490954888424035,SP,3569
sao paulo,-23.54191093089615,-46.697697408823366,SP,5442
sao paulo,-23.541883009983316,-46.63991946670314,SP,1039
sao paulo,-23.541807625310188,-46.74545280697093,SP,5330
sao paulo,-23.54173205190716,-46.677108415488476,SP,1252
sao paulo,-23.541718547319537,-46.64883066180968,SP,1224
sao paulo,-23.541700023861782,-46.64131782056096,SP,1036
sao paulo,-23.54169219568345,-46.66747262574287,SP,1236
sao paulo,-23.541666538980998,-46.69424821816023,SP,5029
sao paulo,-23.541639789341573,-46.603224497778285,SP,3054
sao paulo,-23.541593762969626,-46.64189378810082,SP,1045
sao paulo,-23.541577961711493,-46.64160722329613,SP,1035
sao paulo,-23.541507199001668,-46.62689045282469,SP,3007
sao paulo,-23.54138387625104,-46.614049445814196,SP,3001
sao paulo,-23.5413525745282,-46.609555379681474,SP,3052
sao paulo,-23.541205411045073,-46.758333410900846,SP,5325
sao paulo,-23.541203336661106,-46.56580436857296,SP,3314
sao paulo,-23.541158650845407,-46.607473446563624,SP,3053
sao paulo,-23.54108734139297,-46.65733920275257,SP,1229
sao paulo,-23.541074779906506,-46.69219306549716,SP,5030
sao paulo,-23.541052033585295,-46.52411202025509,SP,3516
sao paulo,-23.540986006376645,-46.584929692480806,SP,3061
sao paulo,-23.54095417568814,-46.55943992146108,SP,3313
sao paulo,-23.540902503474072,-46.743449802075304,SP,5329
sao paulo,-23.540828291419043,-46.51230345865307,SP,3548
sao paulo,-23.540822507357582,-46.6397147149576,SP,1208
sao paulo,-23.540811611431728,-46.506777407294166,SP,3554
sao paulo,-23.540691446852072,-46.57315915849145,SP,3308
sao paulo,-23.540667757429702,-46.6155573687172,SP,3012
sao paulo,-23.54064714772717,-46.648251782670506,SP,1225
sao paulo,-23.540599353578923,-46.732494890358474,SP,5317
sao paulo,-23.540528873621362,-46.44848419206763,SP,8215
sao paulo,-23.540512819320192,-46.5176810538404,SP,3531
sao paulo,-23.540481135726196,-46.534649280598984,SP,3506
sao paulo,-23.54032130474925,-46.636394815973325,SP,1033
sao paulo,-23.540316757429707,-46.63735536871719,SP,1040
sao paulo,-23.540299470713858,-46.662783605199316,SP,1233
sao paulo,-23.54029910297761,-46.55267675214958,SP,3402
sao paulo,-23.540223573951273,-46.645277138092126,SP,1219
sao paulo,-23.540112099836357,-46.5971873978297,SP,3051
sao paulo,-23.540073956979626,-46.700518641410355,SP,5053
sao paulo,-23.540068922074838,-46.59345022487023,SP,3058
sao paulo,-23.539920936547933,-46.628347928793204,SP,1025
sao paulo,-23.539871462115528,-46.52654178420568,SP,3512
sao paulo,-23.539824031911863,-46.434679443937874,SP,8250
sao paulo,-23.539685940879473,-46.54635608021235,SP,3417
sao paulo,-23.53961683236193,-46.70566371911255,SP,5061
sao paulo,-23.53959817208146,-46.60160522647012,SP,3047
sao paulo,-23.539446764643067,-46.639378335968615,SP,1209
sao paulo,-23.539390973628056,-46.405587666945564,SP,8450
sao paulo,-23.53930161993744,-46.39311345476973,SP,8452
sao paulo,-23.539167062727213,-46.71731556994055,SP,5468
sao paulo,-23.539141277829035,-46.60729795115125,SP,3014
sao paulo,-23.539098006665103,-46.48619464224707,SP,3568
sao paulo,-23.53899702801672,-46.57221876908646,SP,3070
sao paulo,-23.538963059120526,-46.55576711004673,SP,3404
sao paulo,-23.53892260601364,-46.49852286038274,SP,3555
sao paulo,-23.538849726614366,-46.59466392062438,SP,3045
sao paulo,-23.53884099916328,-46.53165949930752,SP,3515
sao paulo,-23.53877907744238,-46.536485668330556,SP,3504
sao paulo,-23.53870848673374,-46.751072106753575,SP,5322
sao paulo,-23.53866572548918,-46.547995038721204,SP,3405
sao paulo,-23.538638336112843,-46.409015210658424,SP,8440
sao paulo,-23.538458147931227,-46.7037184185469,SP,5054
sao paulo,-23.53845497307979,-46.5185546194818,SP,3530
sao paulo,-23.53844953621104,-46.668776174591635,SP,5013
sao paulo,-23.53841810407414,-46.634778375266734,SP,1032
sao paulo,-23.538301166801343,-46.63076391104508,SP,1027
sao paulo,-23.538275277540578,-46.67064290481267,SP,5014
sao paulo,-23.538247875727908,-46.72530352359963,SP,5471
sao paulo,-23.538134084655756,-46.58549886150382,SP,3060
sao paulo,-23.538068769086465,-46.69659705565807,SP,5027
sao paulo,-23.53803131334758,-46.72582984762537,SP,5470
sao paulo,-23.537969528997678,-46.61971186372554,SP,3016
sao paulo,-23.537922030359404,-46.47769578680452,SP,3694
sao paulo,-23.5379062872641,-46.681165885654075,SP,5012
sao paulo,-23.53783206643489,-46.582048116322355,SP,3076
sao paulo,-23.537588133504503,-46.56824798211082,SP,3068
sao paulo,-23.537548382739892,-46.53300547599397,SP,3510
sao paulo,-23.537309857060443,-46.6787664476888,SP,5017
sao paulo,-23.537290117980763,-46.654430898128204,SP,1227
sao paulo,-23.53718574381104,-46.59403568082404,SP,3015
sao paulo,-23.537164547319538,-46.61808328282069,SP,3010
sao paulo,-23.53712946932888,-46.668479448237065,SP,5007
sao paulo,-23.537119379681474,-46.64438743865777,SP,1203
sao paulo,-23.537099755756266,-46.502161255756256,SP,3552
sao paulo,-23.537055939494493,-46.49216423604941,SP,3566
sao paulo,-23.537055499855768,-46.663617220526184,SP,1234
sao paulo,-23.536952413266775,-46.57554393839796,SP,3081
sao paulo,-23.536915731894485,-46.690615215101836,SP,5022
sao paulo,-23.536892137111174,-46.71311138051819,SP,5455
sao paulo,-23.536864121011018,-46.63349313820771,SP,1031
sao paulo,-23.53685341271851,-46.57627420191585,SP,3066
sao paulo,-23.536840620318525,-46.640393035807016,SP,1207
sao paulo,-23.53680115237462,-46.644416271856414,SP,1204
sao paulo,-23.536767374401357,-46.65507313113856,SP,1232
sao paulo,-23.5367081559813,-46.6596418411045,SP,1231
sao paulo,-23.536707055513848,-46.72863616097295,SP,5318
sao paulo,-23.536683974464783,-46.510846051618714,SP,3547
sao paulo,-23.536600554532892,-46.619901199001674,SP,3009
sao paulo,-23.536570298419313,-46.43526887318979,SP,8247
sao paulo,-23.53649896641469,-46.5357862507646,SP,3507
sao paulo,-23.53645971856428,-46.66424678602334,SP,1235
sao paulo,-23.536400280050742,-46.64003758881069,SP,1213
sao paulo,-23.536398271613994,-46.45955683703159,SP,8220
sao paulo,-23.53638432361936,-46.57920289454089,SP,3065
sao paulo,-23.536185192336568,-46.67656522468111,SP,5016
sao paulo,-23.536157615875126,-46.49417032944774,SP,3565
sao paulo,-23.536027749379617,-46.632878533585306,SP,1028
sao paulo,-23.53597285667968,-46.651407002063245,SP,1216
sao paulo,-23.53596539938832,-46.7567294768307,SP,5323
sao paulo,-23.535964728836067,-46.56487377462638,SP,3069
sao paulo,-23.535941134052756,-46.68319567361068,SP,5019
sao paulo,-23.535900838738574,-46.53821868665241,SP,3502
sao paulo,-23.53582223582903,-46.651605049299015,SP,1211
sao paulo,-23.53569581346678,-46.64141313885349,SP,1214
sao paulo,-23.535535799324883,-46.64305202830518,SP,1206
sao paulo,-23.535218462115523,-46.62461223313523,SP,1104
sao paulo,-23.535045041635392,-46.52060623633788,SP,3514
sao paulo,-23.534963874545575,-46.6170557381269,SP,3011
sao paulo,-23.534948702752576,-46.73391596448145,SP,5314
sao paulo,-23.53489030252754,-46.60945369747245,SP,3025
sao paulo,-23.534811000000005,-46.681020000000004,SP,5018
sao paulo,-23.53469148542905,-46.50138317485142,SP,3551
sao paulo,-23.534673422153574,-46.57048869929014,SP,3084
sao paulo,-23.534517416583824,-46.51350050508684,SP,3543
sao paulo,-23.53435725950717,-46.64935629739165,SP,1201
sao paulo,-23.534101163194656,-46.60531226741302,SP,3024
sao paulo,-23.53409172300768,-46.55467069747247,SP,3072
sao paulo,-23.534020822926873,-46.495087496393324,SP,3668
sao paulo,-23.53399869525075,-46.68496714377629,SP,5021
sao paulo,-23.533965429366937,-46.678759192480804,SP,5009
sao paulo,-23.533844773241405,-46.64940663613022,SP,1217
sao paulo,-23.533827411881795,-46.71294325200536,SP,5059
sao paulo,-23.5338118842691,-46.69166880806747,SP,5026
sao paulo,-23.533744232586976,-46.63063486274458,SP,1105
sao paulo,-23.533721612268447,-46.562341521640086,SP,3071
sao paulo,-23.533718588348005,-46.633278362782676,SP,1101
sao paulo,-23.533626258122187,-46.56896262282867,SP,3085
sao paulo,-23.53357948765075,-46.68218908312653,SP,5010
sao paulo,-23.533309193737896,-46.705063111876825,SP,5056
sao paulo,-23.53321650340715,-46.50046729003948,SP,3564
